Datacleaned,,,,,,
,Title,Abstract,source&dates,source,dates,Url
503,被电信诈骗骗光学费 广东一女大学生跳海自杀,新华社广州9月1日电（记者 叶前）新学期开学第一天，再传电信诈骗学生的噩耗：广东揭阳市一女大学生被骗光近万元学费和生活费后，跳海自杀。 广东揭阳市公安局1日通报称，8月30日晚间接到居民张某某报,深圳特区报    2016-09-02,深圳特区报,2016-09-02,https://www.ringdata.com/news/detail?id=20160902b4d749e1f27c91e93085fc2282c96a6e
504,海南一大学生跳楼自杀 疑因不满意所学专业(图),,人民网    2012-11-20,人民网,2012-11-20,https://www.ringdata.com/news/detail?id=201211206a5ac18a0d6f6f8b7306b4ad2d97d2da
506,“弑师门”事件反思:社会变迁引发大学生自杀增加,,中国新闻网    2009-11-29,中国新闻网,2009-11-29,https://www.ringdata.com/news/detail?id=200911294ec39d5923ff77dbc183193ca90a7af9
507,上海公布大学生安全情况：自杀和猝死占大比例,,中国新闻网    2009-04-22,中国新闻网,2009-04-22,https://www.ringdata.com/news/detail?id=2009042271410a032a38203b1070f9f0cf887aeb
509,大学生陷校园贷负债自杀：以同学名义贷几十万,小郑的室友。 　　郑州市河南牧业经济学院，一在校大学生因债务缠身无力偿还在山东青岛跳楼自杀，他死前发给同学的一段遗言，深深的震撼了我们。一个普通的学生是怎样背负百万元债务，又是什么逼得他走投无路，,安徽广播电视台网    2016-03-16,安徽广播电视台网,2016-03-16,https://www.ringdata.com/news/detail?id=201603163bc68d5a7da5def6fc795a7ca6d6b9d3
511,广东女大学生被骗光学费后跳海自杀,又一惨剧!广东女大学生被骗光学费后跳海自杀 2016-09-01 16:44 您的浏览器不支持 video 标签。 您的浏览器不支持 audio 标签。 　　(蔡淑妍/资料图) 　　长沙晚报掌上长沙9,长沙晚报网    2016-09-01,长沙晚报网,2016-09-01,https://www.ringdata.com/news/detail?id=20160901fc067f55348f62aecd06e5d5ecbe0b19
512,大学生手拉手冰海救人 获救者被指游泳非自杀,是自杀还是游泳？女孩脱掉外衣走向大海，不久到达足以没顶的深度！18名大学生见状冲入海中和3名市民手拉手救人，女孩终于回到岸上！ 12月7日发生在秦皇岛海滨的这一幕在网上爆热，全国各地的网友纷纷为这些“,南宁晚报    2014-12-10,南宁晚报,2014-12-10,https://www.ringdata.com/news/detail?id=20141210a8a9853f031a9039a2df5439a5f9ae6e
514,女大学生放假回乡惨遭情杀 凶手服毒自杀未遂,,中国新闻网    2010-02-11,中国新闻网,2010-02-11,https://www.ringdata.com/news/detail?id=2010021105bc15835003ad73fc89caaa3d7eea4b
517,准大学生遭遇电信诈骗跳海自杀遗言：我是笨蛋,今年8月，山东省临沂准大学生徐玉玉遭遇电信诈骗后，心脏衰竭死亡的的消息引发了公众的关注。虽然这起案件已经告破，但依然令人心痛和深思。 　　最近，另一起类似“徐玉玉案”的电信诈骗案告破。19岁的妍妍,北方网    2016-10-27,北方网,2016-10-27,https://www.ringdata.com/news/detail?id=20161027f727bc402bd03fd12b835590bf80664d
519,疑因感情问题困扰 女大学生出租房内割腕自杀,,人民网    2013-06-08,人民网,2013-06-08,https://www.ringdata.com/news/detail?id=201306082fe6dfd558b760ffcd48961c2d0ace04
521,看似开朗者更易抑郁专家解读抑郁大学生自杀,,多彩贵州网    2012-03-29,多彩贵州网,2012-03-29,https://www.ringdata.com/news/detail?id=20120329ef53e12f86abcc5f457144499e6277a1
522,女大学生受男网友自杀威胁见面 被软禁受辱(图),父女俩相拥而泣。 　　大一女生见网友不料被控制50余天 　　案件惊动浙皖两地公安部门，温州警方已成功解救女生 　　大一女生见网友不料被控制50余天 　　案件惊动浙皖两地公安部门，温州警方已成功,中国新闻网    2012-08-22,中国新闻网,2012-08-22,https://www.ringdata.com/news/detail?id=201208228a93f83b05440b92aee788eeaa0611a2
523,济南女大学生裸体坠楼警方通报称系跳楼自杀,死者生前自拍照(家人供图) 　　山东24小时12月22日讯有媒体报道齐鲁师范学院济南高新校区一女大学生从宿舍楼四楼坠下，经抢救无效身亡。警方调查后认定，系跳楼自杀。女生坠楼时全身赤裸，且事发前,中国宁波网    2016-12-22,中国宁波网,2016-12-22,https://www.ringdata.com/news/detail?id=201612227e5e5ccc0a076d95cdde17b9a1e99384
524,孤女示爱大学生网友遭拒 校门口割腕自杀殉情,,中国新闻网    2010-03-17,中国新闻网,2010-03-17,https://www.ringdata.com/news/detail?id=20100317363e56d78a0b0a574bbd168db72d4b43
525,大学生网贷58万赌球后自杀 手机仍收催款短信,,央广网    2016-03-20,央广网,2016-03-20,https://www.ringdata.com/news/detail?id=201603201b70f03d90ec00a39133b57318f8d1c1
527,大学生网贷欠6万无力支付割腕自杀,十堰一年轻男子在武汉上大学期间，陆续跟同学、网上借贷借钱，加之透支信用卡，共欠下近六万元，因无力偿还而选择割腕自杀，幸亏民警及时救援，避免了一场悲剧。 4月10日14时许，十堰茅箭公安分局人民路派出所,荆楚网    2017-04-13,荆楚网,2017-04-13,https://www.ringdata.com/news/detail?id=20170413f753ca865408ebde1fee20727d98f14a
529,大学生千里寻爱遭男友赶出门 欲跳河自杀获救,19岁的女大学生背家弃学千里来青找网恋男友，却因与男友吵架，被男友撵出了家门。1日下午，女孩爬上棘洪滩墨水河的桥头准备跳河自杀，被路过此处的公交车司机和车上的爱心乘客救下。在民警的劝说下，女孩打消,中国新闻网    2013-07-03,中国新闻网,2013-07-03,https://www.ringdata.com/news/detail?id=201307032bd2f227c71c2e31dac22e2c5e174c3a
530,她是大学生 微信留言要自杀 又跟民警说是玩笑,快报讯（见习记者 尹焱 记者 何洁）昨天凌晨3时许，苏州市独墅湖永安桥派出所突然接到一起报警，对方十分慌张，称自己的妹妹在微信上留言要割腕自杀。   办案民警介绍，据报警人王女士（化名）描述，,现代快报    2013-10-19,现代快报,2013-10-19,https://www.ringdata.com/news/detail?id=20131019bf646fc7532b8258237010614076d7b9
531,毕业女大学生患抑郁症自杀 日记记录心路历程,“我从小都是在别人的比较之下生活，自信心和勇气消失殆尽……”“现实中的一切令人失望，我好累好累……”11月27日早上，刚参加工作3个月的女大学生胡芳芳(化名)，被发现死在江油市武都镇某水电施工局的,胶东在线网    2005-12-05,胶东在线网,2005-12-05,https://www.ringdata.com/news/detail?id=20051205758ae958628e504e365ad3ce99a08f2f
532,大学生自杀揭开校园网贷黑幕：雇佣学生做代理,3月9日，迷恋赌球的河南牧业经济学院大二学生郑旭，在欠下60多万的校园网贷之后，在青岛跳楼。 　　郑旭自杀，让名目繁多的“校园网贷”平台暴露在公众视野。在大学生信用卡业务被叫停之后，这些“校园,中国新闻网    2016-03-28,中国新闻网,2016-03-28,https://www.ringdata.com/news/detail?id=2016032829b626f370f6d8de00e3e4179b324562
533,警方通报“女大学生遭威胁自杀”案：嫌犯已被刑拘,荔枝新闻讯 据福州市长乐区公安局官方微博消息，近日，网曝“女大学生遭威胁自杀”一案，经公安机关全力侦查，犯罪嫌疑人郑某现已被长乐区公安局刑事拘留，该案正在进一步审理中。 此前报道>> 女孩遭裸照威胁后,无锡商务网    2019-11-20,无锡商务网,2019-11-20,https://www.ringdata.com/news/detail?id=201911200edde7431176f5495656432b4b966448
535,女大学生遭威胁散发裸照自杀 警方已介入调查,据福州市长乐区公安局官方微博消息，网曝“女大学生遭威胁自杀”一案，目前长乐区公安局刑侦大队已介入调查，公安机关将查清事实，依法处理。   　　据《澎湃新闻》报道，11月17日，有媒体报道福州外语外,浙江新闻网    2019-11-18,浙江新闻网,2019-11-18,https://www.ringdata.com/news/detail?id=2019111800a38b97540577936a0f1095414d3a8f
536,英国大学生心理疾病人数攀升 为自杀首要原因,【环球网综合报道】据英国广播公司6月25日报道，全英大学生自杀率数据首次公布。大学生自杀问题仍然十分严峻，并在最近几年呈上升趋势。 　　英国国家统计局相关数据显示，截至2017年7月，在过去12个,央广网    2018-07-01,央广网,2018-07-01,https://www.ringdata.com/news/detail?id=201807014ac227ce8cd6ae5f45364c521da3c44b
537,大学生求爱不得杀死对方不敢自杀投案获无期,大学毕业本该干一番事业的小吴，却身陷“单相思”不能自拔，在求爱不得的情况下，竞意欲与对方死后相守。一个花季生命在他手里结束了，而小吴却没有勇气自杀，无奈之下选择了投案自守。16日，记者在无锡中院了,内蒙古新闻网    2011-06-17,内蒙古新闻网,2011-06-17,https://www.ringdata.com/news/detail?id=20110617b42a722e7d873dab7087c474521926e1
538,大学生为归隐导演自杀 遥控爆炸买猪肉充尸块,案发现场 庭审现场 　　该学生遥控指挥寝室爆炸的行为以失败告终，因涉嫌爆炸罪昨日受审 　　年仅20岁、就读于电子科技大学的大二男生宋科（化名），有着和同龄人不一样的理想——到青城山上去归隐。 　　为了,中国山东网    2010-08-25,中国山东网,2010-08-25,https://www.ringdata.com/news/detail?id=20100825e79d5564e356f7d0ce0a9ee0d12d7122
539,疑遭电信诈骗骗光学费 广东一大学生跳海自杀,据新华社广州9月1日专电（记者 叶前）新学期开学第一天，再传电信诈骗学生的噩耗：广东揭阳市一女大学生被骗光近万元学费和生活费后，跳海自杀。 广东揭阳市公安局1日通报称，8月30日晚间接到居民张某,郑州日报    2016-09-02,郑州日报,2016-09-02,https://www.ringdata.com/news/detail?id=20160902af262ceebf282a824f125d1a3f539ba4
540,大学生骗贷百万自杀，校园贷危机四伏亟待规范,据报道，近日郑州某大学生利用同学的身份证件骗取校园贷款，参与非法赌球活动，后因无力偿还近百万的债务跳楼自杀。这起悲剧激起了社会各界的广泛关注，也引发了舆论对校园贷缺乏规范，野蛮生长的担忧。 　　自,光明网    2016-03-24,光明网,2016-03-24,https://www.ringdata.com/news/detail?id=201603246c55ee9c34e3a0f7fe5c1d6075a94ad1
541,台湾19岁大学生疑车祸后赔不出8000元 自杀身亡,,人民网    2015-05-27,人民网,2015-05-27,https://www.ringdata.com/news/detail?id=20150527660c5af5ac4bc5d324b08d7875aa596c
543,女大学生自杀 留遗书称被骗一万多怕上不了学,,央广网    2016-09-03,央广网,2016-09-03,https://www.ringdata.com/news/detail?id=20160903c63180cbf887144debf2d7862c211429
545,竹山籍大学生网贷欠6万元无力支付割腕自杀…,"QQ截图20170416114028.png (61.35 KB, 下载次数: 6) 下载附件  保存到相册 2017-4-16 11:46 上传 QQ截图20170416114046.png (78",十堰网    2017-04-16,十堰网,2017-04-16,https://www.ringdata.com/news/detail?id=2017041650b5e1ab07670c9ceb425d840ed4bd92
548,武汉一女大学生不堪压力自杀 被及时抢救生还,,中国新闻网    2010-01-04,中国新闻网,2010-01-04,https://www.ringdata.com/news/detail?id=201001044141c6e735326f321e515e4c611dd2c9
549,大学生自杀事件屡见报端 委员：增强耐挫折能力,,中国新闻网    2009-03-12,中国新闻网,2009-03-12,https://www.ringdata.com/news/detail?id=20090312bdfcc045c71f54dfe8327a99b2f02dd6
550,福建一女大学生尸体江边被发现 家属疑非自杀,女大学生的尸体被人发现在闽江边，她的外套留在上游不远处，随身携带的手机不翼而飞。8日中午，仓山区建新镇上下店路的闽江边发现一具女尸，死者是福建农林大学的一名在校生。目前，死者家属从老家赶到学校，希,中国新闻网    2012-12-10,中国新闻网,2012-12-10,https://www.ringdata.com/news/detail?id=20121210269ba16455dbc9924b431358a533debf
551,优秀女大学生应聘52次未果精神崩溃 自杀3次,蓉蓉(化名)是个漂亮的女孩，因为气质好，有人说她长得像新闻女主播。在学校里，她是校学生会副主席、学校广播站的播音员。蓉蓉是济南人，但说话间不时冒出几句吴侬软语，性格很俏皮。谁也想不到，就是这么一个,胶东在线网    2008-04-01,胶东在线网,2008-04-01,https://www.ringdata.com/news/detail?id=2008040146854367f12ce79f7b4cead35726e01e
557,女大学生微博直播自杀过程 网友报警救其性命,昨天16:08，网友“××陈”以《走了，拜拜》为题，在微博上发帖说，今天要和大家说永别了。 　　她说：“我很自私，爸妈，我对不起你们，对不起。 　　“世界，拜拜，希望你越来越美好，希望人们越来越幸,海口网    2013-04-28,海口网,2013-04-28,https://www.ringdata.com/news/detail?id=2013042811c37997ac823fe9c10e8fd98181e22d
558,大学生求爱不成杀死对方 不敢自杀投案获无期,海口网6月17日消息大学毕业本该干一番事业的小吴，却身陷“单相思”不能自拔，在求爱不得的情况下，竞意欲与对方死后相守。一个花季生命在他手里结束了，而小吴却没有勇气自杀，无奈之下选择了投案自守。16,海口网    2011-06-17,海口网,2011-06-17,https://www.ringdata.com/news/detail?id=20110617aba88904ff35b4de5a0b0d46fa0a8e9c
560,大学生发帖称欲赴黄山自杀 万余网友呼吁挽救,6月13日凌晨2时，一位署名“秋虫唧唧”的网民在著名网站西祠胡同的“梦天梦云梦飞扬”论坛发帖，自称是大学生，因为觉得没法面对生活中的“痛苦”，决定前往黄山莲花峰轻生。该帖引起万余网民的关注与讨论，,胶东在线网    2006-06-16,胶东在线网,2006-06-16,https://www.ringdata.com/news/detail?id=200606169845a843397a57fc341bfe7aa0e63dd4
